date,ticker,region,existing_cards,existing_txns,existing_spend,new_cards,new_txns,new_spend
2026-04-30,DELI,SOUTHEAST,4394,438,5697.11,378,36,442.37
2026-04-30,DELI,MIDWEST,3817,402,5483.85,297,32,423.6
2026-04-30,DELI,WEST,5168,496,6735.05,464,55,736.11
2026-05-01,DELI,NORTHEAST,4449,498,6970.69,332,42,534.19
2026-05-01,DELI,SOUTHEAST,3914,466,6337.33,350,39,556.48
2026-05-01,DELI,MIDWEST,3676,366,4805.47,306,29,388.65
2026-05-01,DELI,WEST,4634,461,6311.11,378,36,444.64
2026-05-02,DELI,NORTHEAST,5088,527,7267.18,448,45,579.02
2026-05-02,DELI,SOUTHEAST,4294,489,6773.34,400,38,516.67
2026-05-02,DELI,MIDWEST,4094,435,5923.95,344,42,525.27
2026-05-02,DELI,WEST,5698,660,9264.21,446,50,621.13
2026-05-03,DELI,NORTHEAST,4395,487,6615.74,395,38,477.21
2026-05-03,DELI,SOUTHEAST,4649,489,6675.73,359,40,542.65
2026-05-03,DELI,MIDWEST,3588,396,5180.12,340,37,471.39
2026-05-03,DELI,WEST,4846,548,7662.14,393,41,538.72
2026-05-04,DELI,NORTHEAST,4811,503,6705.28,444,46,586.2
2026-05-04,DELI,SOUTHEAST,4494,474,5825.79,373,39,469.04
2026-05-04,DELI,MIDWEST,4116,443,6260.98,315,33,446.97
2026-05-04,DELI,WEST,4948,536,7331.61,412,46,576.97
2026-05-05,DELI,NORTHEAST,4584,489,6563.29,446,49,619.86
2026-05-05,DELI,SOUTHEAST,4169,488,6403.59,382,40,490.45
2026-05-05,DELI,MIDWEST,3733,394,5133.11,332,37,496.49
2026-05-05,DELI,WEST,5178,580,7486.13,483,62,863.0
2026-05-06,DELI,NORTHEAST,5004,505,6839.7,406,42,504.43
2026-05-06,DELI,SOUTHEAST,4353,479,6314.42,369,47,584.67
2026-05-06,DELI,MIDWEST,3669,414,5433.35,310,33,415.95
2026-05-06,DELI,WEST,5455,581,8031.94,421,45,551.07
2026-05-07,DELI,NORTHEAST,5130,559,7479.25,420,48,595.08
2026-05-07,DELI,SOUTHEAST,4354,507,7120.4,355,43,517.33
2026-05-07,DELI,MIDWEST,3869,444,5870.89,309,31,410.83
2026-05-07,DELI,WEST,5194,532,7642.5,396,46,629.55
2026-05-08,DELI,NORTHEAST,4664,474,6845.08,404,51,629.54
2026-05-08,DELI,SOUTHEAST,4140,464,6529.01,364,40,531.37
2026-05-08,DELI,MIDWEST,4026,387,5355.18,287,34,452.12
2026-05-08,DELI,WEST,5835,674,8945.94,480,54,683.96
2026-05-09,DELI,NORTHEAST,4911,511,6736.38,453,55,733.22
2026-05-09,DELI,SOUTHEAST,4231,495,6906.38,342,36,442.95
2026-05-09,DELI,MIDWEST,4292,502,6914.75,340,43,541.01
2026-05-09,DELI,WEST,5114,584,7813.69,461,48,607.78
2026-05-10,DELI,NORTHEAST,4785,517,6619.71,417,47,612.68
2026-05-10,DELI,SOUTHEAST,4433,476,6592.14,372,37,472.36
2026-05-10,DELI,MIDWEST,4124,453,6213.34,379,45,585.59
2026-05-10,DELI,WEST,5671,609,7763.4,469,63,816.85
2026-05-11,DELI,NORTHEAST,5222,589,7922.04,411,48,640.98
2026-05-11,DELI,SOUTHEAST,4310,438,5868.87,361,43,529.62
2026-05-11,DELI,MIDWEST,3743,420,5810.29,306,35,447.01
2026-05-11,DELI,WEST,5589,631,8488.71,488,54,677.08
2026-05-12,DELI,NORTHEAST,5158,491,6359.16,469,61,766.94
2026-05-12,DELI,SOUTHEAST,4642,478,6216.97,393,47,606.62
2026-05-12,DELI,MIDWEST,4113,436,5844.96,319,37,506.62
2026-05-12,DELI,WEST,5014,529,6842.15,462,46,598.75
2026-05-13,DELI,NORTHEAST,4687,465,5886.99,401,43,525.88
2026-05-13,DELI,SOUTHEAST,4269,464,6121.43,431,50,637.19
2026-05-13,DELI,MIDWEST,3859,403,5446.1,323,34,450.92
2026-05-13,DELI,WEST,5094,549,7321.23,439,54,643.19
2026-05-14,DELI,NORTHEAST,5028,550,7628.9,497,60,830.95
2026-05-14,DELI,SOUTHEAST,4241,484,6699.01,420,44,543.56
2026-05-14,DELI,MIDWEST,4078,439,5863.26,278,28,365.94
2026-05-14,DELI,WEST,4847,509,6967.12,430,55,706.49
2026-05-15,DELI,NORTHEAST,4939,500,6898.36,471,50,643.65
2026-05-15,DELI,SOUTHEAST,4556,438,5787.31,357,39,492.07
2026-05-15,DELI,MIDWEST,4032,418,5322.76,362,41,491.32
2026-05-15,DELI,WEST,5381,592,7907.41,361,40,496.04
2026-05-16,DELI,NORTHEAST,4979,514,6887.65,410,49,629.61
2026-05-16,DELI,SOUTHEAST,4318,464,6083.95,402,50,656.56
2026-05-16,DELI,MIDWEST,3930,393,5287.45,364,42,559.21
2026-05-16,DELI,WEST,5046,503,6782.79,433,43,560.38
2026-05-17,DELI,NORTHEAST,4794,537,7280.13,402,46,558.9
2026-05-17,DELI,SOUTHEAST,4654,522,6667.44,411,50,648.15
2026-05-17,DELI,MIDWEST,3753,374,5140.32,382,45,599.06
2026-05-17,DELI,WEST,5313,620,8080.68,504,58,796.76
2026-05-18,DELI,NORTHEAST,4875,503,6719.76,454,55,657.27
2026-05-18,DELI,SOUTHEAST,4204,446,6449.98,423,44,538.67
2026-05-18,DELI,MIDWEST,3500,388,5068.67,346,41,549.19
2026-05-18,DELI,WEST,5411,592,8187.52,520,53,666.24
2026-05-19,DELI,NORTHEAST,4897,478,6174.12,357,36,465.64
2026-05-19,DELI,SOUTHEAST,3978,420,5470.65,378,39,498.68
2026-05-19,DELI,MIDWEST,3645,407,5456.09,293,30,377.74
2026-05-19,DELI,WEST,5018,545,7540.92,468,47,576.81
2026-05-20,DELI,NORTHEAST,4961,552,7526.03,491,54,696.44
2026-05-20,DELI,SOUTHEAST,4529,482,6713.48,442,52,731.05
2026-05-20,DELI,MIDWEST,3939,444,6044.04,387,44,563.71
2026-05-20,DELI,WEST,5008,575,7804.2,575,62,807.58
2026-05-21,DELI,NORTHEAST,5091,500,6892.31,417,45,547.47
2026-05-21,DELI,SOUTHEAST,3946,446,6244.73,376,44,552.12
2026-05-21,DELI,MIDWEST,3846,421,5822.41,367,47,608.8
2026-05-21,DELI,WEST,5413,555,7339.77,493,54,711.95
2026-05-22,DELI,NORTHEAST,4686,479,6412.54,483,46,613.6
2026-05-22,DELI,SOUTHEAST,4644,464,6055.55,449,54,721.23
2026-05-22,DELI,MIDWEST,3985,425,5560.63,396,54,709.54
2026-05-22,DELI,WEST,5027,518,7117.4,508,60,796.89
2026-05-23,DELI,NORTHEAST,4692,512,6552.43,500,65,838.06
2026-05-23,DELI,SOUTHEAST,3985,446,6316.24,452,41,541.97
2026-05-23,DELI,MIDWEST,3593,381,5289.45,413,43,511.71
2026-05-23,DELI,WEST,5228,578,7804.0,464,56,747.01
2026-05-24,DELI,NORTHEAST,4684,513,7136.97,468,51,660.94
2026-05-24,DELI,SOUTHEAST,4391,555,7827.64,451,52,668.28
2026-05-24,DELI,MIDWEST,3943,416,5656.17,432,52,644.6
2026-05-24,DELI,WEST,4912,519,6873.52,535,60,772.51
2026-05-25,DELI,NORTHEAST,5093,566,7709.55,410,50,588.94
2026-05-25,DELI,SOUTHEAST,4583,540,7229.21,417,44,565.35
2026-05-25,DELI,MIDWEST,3684,388,5390.63,339,38,458.51
2026-05-25,DELI,WEST,5346,517,6916.3,497,52,641.53
2026-05-26,DELI,NORTHEAST,5228,499,6912.05,476,50,675.36
2026-05-26,DELI,SOUTHEAST,4506,480,6286.73,455,49,657.11
2026-05-26,DELI,MIDWEST,3665,360,4712.61,412,45,597.99
2026-05-26,DELI,WEST,5021,489,6254.07,591,60,756.85
2026-05-27,DELI,NORTHEAST,5352,524,7083.23,501,47,617.99
2026-05-27,DELI,SOUTHEAST,4123,471,6292.43,445,49,643.22
2026-05-27,DELI,MIDWEST,3686,393,5309.08,360,39,489.88
2026-05-27,DELI,WEST,5402,567,7835.91,564,64,807.76
2026-05-28,DELI,NORTHEAST,4996,521,6825.12,441,47,615.47
2026-05-28,DELI,SOUTHEAST,4658,549,7377.02,457,44,548.31
2026-05-28,DELI,MIDWEST,3588,420,5715.86,340,44,560.58
2026-05-28,DELI,WEST,4706,564,7356.58,538,64,841.15
2026-05-29,DELI,NORTHEAST,4410,478,6054.21,468,60,699.07
2026-05-29,DELI,SOUTHEAST,4324,459,6314.29,374,44,618.05
2026-05-29,DELI,MIDWEST,3795,410,5730.06,389,42,523.0
2026-05-29,DELI,WEST,5390,550,7274.41,488,59,764.06
2026-05-30,DELI,NORTHEAST,4786,552,7071.25,484,59,740.05
2026-05-30,DELI,SOUTHEAST,4517,531,7749.65,461,53,665.9
2026-05-30,DELI,MIDWEST,3849,425,5448.5,353,37,459.94
2026-05-30,DELI,WEST,5269,600,7857.13,533,70,860.24
2026-05-31,DELI,NORTHEAST,4543,540,7610.46,475,63,773.66
2026-05-31,DELI,SOUTHEAST,4361,474,6236.46,435,46,645.91
2026-05-31,DELI,MIDWEST,3898,429,5953.16,351,44,531.29
2026-05-31,DELI,WEST,5694,629,8530.29,617,74,1001.73
2026-06-01,DELI,NORTHEAST,5421,598,7539.44,535,64,854.96
2026-06-01,DELI,SOUTHEAST,4289,460,6129.22,403,43,519.38
2026-06-01,DELI,MIDWEST,3949,453,5948.08,382,41,544.35
2026-06-01,DELI,WEST,5399,601,8180.4,487,55,699.08
2026-06-02,DELI,NORTHEAST,5053,512,6608.45,422,45,574.73
2026-06-02,DELI,SOUTHEAST,4507,454,5970.51,414,45,606.37
2026-06-02,DELI,MIDWEST,3790,391,5420.08,428,47,591.03
2026-06-02,DELI,WEST,5203,580,8029.22,584,60,816.33
2026-06-03,DELI,NORTHEAST,4852,560,7627.91,493,59,788.44
2026-06-03,DELI,SOUTHEAST,4299,458,6253.22,411,43,532.42
2026-06-03,DELI,MIDWEST,3869,411,5348.31,385,41,529.1
2026-06-03,DELI,WEST,5504,637,8998.46,562,58,721.89
2026-06-04,DELI,NORTHEAST,4629,490,6553.81,480,50,646.91
2026-06-04,DELI,SOUTHEAST,4132,449,5923.52,477,51,678.85
2026-06-04,DELI,MIDWEST,3821,432,5842.85,367,43,542.84
2026-06-04,DELI,WEST,5482,617,7876.39,554,64,852.05
2026-06-05,DELI,NORTHEAST,4732,486,6561.12,465,52,647.5
2026-06-05,DELI,SOUTHEAST,4544,504,6598.05,401,48,614.74
2026-06-05,DELI,MIDWEST,4068,449,6211.67,332,36,463.21
2026-06-05,DELI,WEST,4857,565,7460.76,538,57,703.25
2026-06-06,DELI,NORTHEAST,4502,508,6802.44,488,64,833.53
2026-06-06,DELI,SOUTHEAST,3923,415,5494.88,472,59,735.53
2026-06-06,DELI,MIDWEST,4197,451,6006.4,542,64,830.76
2026-06-06,DELI,WEST,5172,594,7786.58,575,65,826.87
2026-06-07,DELI,NORTHEAST,4845,555,7429.43,542,60,746.16
2026-06-07,DELI,SOUTHEAST,4114,395,5554.81,456,64,770.32
2026-06-07,DELI,MIDWEST,3851,428,5599.21,415,45,621.74
2026-06-07,DELI,WEST,5043,525,6905.18,518,60,831.19
2026-06-08,DELI,NORTHEAST,4815,518,6944.49,458,45,636.24
2026-06-08,DELI,SOUTHEAST,4355,478,6810.07,447,48,617.6
2026-06-08,DELI,MIDWEST,4249,510,6615.1,393,43,563.5
2026-06-08,DELI,WEST,5367,582,7917.84,541,67,840.99
2026-06-09,DELI,NORTHEAST,4295,519,7199.68,484,56,800.23
2026-06-09,DELI,SOUTHEAST,4551,549,8023.97,497,59,775.72
2026-06-09,DELI,MIDWEST,3781,415,5652.29,394,44,559.2
2026-06-09,DELI,WEST,5442,561,7485.43,601,64,869.72
2026-06-10,DELI,NORTHEAST,4727,474,6611.97,511,61,772.84
2026-06-10,DELI,SOUTHEAST,4514,499,6813.83,489,51,651.8
2026-06-10,DELI,MIDWEST,3659,410,5537.68,423,52,707.92
2026-06-10,DELI,WEST,5431,536,7420.78,602,66,859.47
2026-06-11,DELI,NORTHEAST,5043,584,8465.59,608,66,861.85
2026-06-11,DELI,SOUTHEAST,4508,459,6214.49,514,61,822.63
2026-06-11,DELI,MIDWEST,3892,408,5541.56,381,43,569.55
2026-06-11,DELI,WEST,5048,611,7828.25,527,64,835.6
2026-06-12,DELI,NORTHEAST,5047,586,7896.89,596,66,848.75
2026-06-12,DELI,SOUTHEAST,4052,448,5817.25,482,56,720.34
2026-06-12,DELI,MIDWEST,4231,496,6624.97,401,49,624.13
2026-06-12,DELI,WEST,5525,597,7955.39,602,62,807.5
2026-06-13,DELI,NORTHEAST,5246,572,7655.28,519,58,732.06
2026-06-13,DELI,SOUTHEAST,4035,372,4884.98,432,48,627.9
2026-06-13,DELI,MIDWEST,3916,437,5950.81,426,54,743.58
2026-06-13,DELI,WEST,5356,592,8092.68,565,70,888.7
2026-06-14,DELI,NORTHEAST,4843,468,6200.61,496,54,763.51
2026-06-14,DELI,SOUTHEAST,4285,418,5699.39,539,60,798.28
2026-06-14,DELI,MIDWEST,4110,433,5789.56,437,45,559.46
2026-06-14,DELI,WEST,5136,530,7503.31,566,70,834.16
2026-06-15,DELI,NORTHEAST,4983,507,6947.3,563,66,824.41
2026-06-15,DELI,SOUTHEAST,4284,453,6356.82,509,51,678.19
2026-06-15,DELI,MIDWEST,4069,432,6081.99,402,48,606.63
2026-06-15,DELI,WEST,5311,619,8165.54,578,67,881.53
2026-06-16,DELI,NORTHEAST,4450,458,6294.31,575,73,949.66
2026-06-16,DELI,SOUTHEAST,4718,479,6687.93,494,66,881.82
2026-06-16,DELI,MIDWEST,3724,426,5856.26,424,48,603.54
2026-06-16,DELI,WEST,5491,577,7837.2,585,75,1002.46
2026-06-17,DELI,NORTHEAST,4672,470,6212.38,579,68,856.38
2026-06-17,DELI,SOUTHEAST,4360,491,6703.38,561,63,781.44
2026-06-17,DELI,MIDWEST,3878,410,5446.78,498,55,704.68
2026-06-17,DELI,WEST,5439,548,6989.84,597,63,751.65
2026-06-18,DELI,NORTHEAST,4767,515,6772.79,583,56,725.33
2026-06-18,DELI,SOUTHEAST,4341,457,5974.37,508,60,763.62
2026-06-18,DELI,MIDWEST,3618,362,4737.7,433,52,653.45
2026-06-18,DELI,WEST,5238,585,7775.71,558,69,915.08
2026-06-19,DELI,NORTHEAST,4662,478,6779.93,538,56,744.0
2026-06-19,DELI,SOUTHEAST,4452,465,6260.34,547,61,718.61
2026-06-19,DELI,MIDWEST,3845,394,5412.93,400,42,555.87
2026-06-19,DELI,WEST,5147,648,8551.35,633,78,1006.56
2026-06-20,DELI,NORTHEAST,4925,489,6375.55,628,79,945.87
2026-06-20,DELI,SOUTHEAST,4119,409,5553.63,487,49,633.23
2026-06-20,DELI,MIDWEST,3527,397,5751.16,484,49,631.43
2026-06-20,DELI,WEST,5101,548,7495.9,614,63,862.63
2026-06-21,DELI,NORTHEAST,4918,547,7036.47,566,76,950.21
2026-06-21,DELI,SOUTHEAST,4233,433,5813.85,472,56,672.38
2026-06-21,DELI,MIDWEST,4131,436,6062.21,458,47,625.3
2026-06-21,DELI,WEST,5133,627,8545.9,601,68,845.76
2026-06-22,DELI,NORTHEAST,4770,523,7104.34,568,70,921.82
2026-06-22,DELI,SOUTHEAST,4082,432,5811.54,523,57,687.96
2026-06-22,DELI,MIDWEST,3871,430,5339.72,450,51,637.42
2026-06-22,DELI,WEST,5351,580,7621.06,606,74,930.25
2026-06-23,DELI,NORTHEAST,5266,569,7291.88,541,56,699.28
2026-06-23,DELI,SOUTHEAST,4046,444,5652.45,462,60,708.93
2026-06-23,DELI,MIDWEST,3773,397,5225.57,413,46,523.11
2026-06-23,DELI,WEST,5200,594,8255.3,691,71,966.04
2026-06-24,DELI,NORTHEAST,5249,565,7567.8,626,74,958.19
2026-06-24,DELI,SOUTHEAST,3995,429,5656.99,540,60,755.41
2026-06-24,DELI,MIDWEST,3924,424,5735.72,413,47,652.13
2026-06-24,DELI,WEST,5389,573,7647.65,616,70,817.12
2026-06-25,DELI,NORTHEAST,4783,530,7275.42,558,69,867.85
2026-06-25,DELI,SOUTHEAST,4288,476,6464.2,511,51,683.34
2026-06-25,DELI,MIDWEST,3988,397,4970.65,460,53,666.82
2026-06-25,DELI,WEST,4915,554,7559.8,575,66,775.25
2026-06-26,DELI,NORTHEAST,5060,547,7132.95,526,61,839.37
2026-06-26,DELI,SOUTHEAST,4572,491,6246.7,463,55,691.94
2026-06-26,DELI,MIDWEST,4064,430,5908.68,367,38,464.69
2026-06-26,DELI,WEST,5722,665,9072.46,571,72,955.48
2026-06-27,DELI,NORTHEAST,4148,420,5583.11,564,61,757.07
2026-06-27,DELI,SOUTHEAST,4291,500,6604.61,455,57,698.25
2026-06-27,DELI,MIDWEST,3684,410,5648.8,481,53,697.78
2026-06-27,DELI,WEST,5235,520,6937.36,660,68,897.39
2026-06-28,DELI,NORTHEAST,4537,549,7497.8,605,74,916.82
2026-06-28,DELI,SOUTHEAST,4059,439,5826.34,507,68,846.97
2026-06-28,DELI,MIDWEST,3742,406,5492.96,436,52,675.49
2026-06-28,DELI,WEST,5421,609,8305.23,602,59,743.03
2026-06-29,DELI,NORTHEAST,4681,511,6659.95,604,66,876.58
2026-06-29,DELI,SOUTHEAST,4405,495,6670.07,613,70,876.36
2026-06-29,DELI,MIDWEST,3907,405,5163.78,401,42,533.55
2026-06-29,DELI,WEST,5226,555,7679.81,573,68,862.82
2026-06-30,DELI,NORTHEAST,4679,474,5902.21,607,75,913.18
2026-06-30,DELI,SOUTHEAST,4153,409,5498.6,546,56,710.51
2026-06-30,DELI,MIDWEST,3980,454,6143.37,508,53,707.7
2026-06-30,DELI,WEST,5143,527,6673.45,744,78,1047.43
2026-07-01,DELI,NORTHEAST,5024,525,7048.64,624,71,946.24
2026-07-01,DELI,SOUTHEAST,4331,440,5743.54,507,59,770.33
2026-07-01,DELI,MIDWEST,3883,399,5252.99,488,59,737.85
2026-07-01,DELI,WEST,5036,482,6437.29,554,69,920.73
2026-07-02,DELI,NORTHEAST,4679,523,6973.57,584,62,778.87
2026-07-02,DELI,SOUTHEAST,4449,460,6176.0,526,52,652.12
2026-07-02,DELI,MIDWEST,3570,376,4982.83,474,50,622.55
2026-07-02,DELI,WEST,5583,628,8681.62,683,82,1103.05
2026-07-03,DELI,NORTHEAST,5149,555,7529.88,584,68,864.18
2026-07-03,DELI,SOUTHEAST,4162,474,5962.03,491,58,712.47
2026-07-03,DELI,MIDWEST,3987,460,6117.26,490,66,860.38
2026-07-03,DELI,WEST,5189,511,6993.37,589,63,880.38
2026-07-04,DELI,NORTHEAST,5109,560,7912.6,640,75,955.93
2026-07-04,DELI,SOUTHEAST,4365,433,5631.21,535,55,715.28
2026-07-04,DELI,MIDWEST,4048,391,5359.08,551,62,818.37
2026-07-04,DELI,WEST,5007,589,7903.39,654,79,933.83
2026-07-05,DELI,NORTHEAST,5137,526,7173.83,544,53,681.42
2026-07-05,DELI,SOUTHEAST,4375,455,6023.23,583,64,818.34
2026-07-05,DELI,MIDWEST,3827,410,5383.5,477,51,633.06
2026-07-05,DELI,WEST,5000,553,7754.17,682,77,975.17
2026-07-06,DELI,NORTHEAST,4760,541,7517.96,618,68,865.17
2026-07-06,DELI,SOUTHEAST,4115,392,5390.76,589,66,847.88
2026-07-06,DELI,MIDWEST,4126,476,6052.75,553,62,829.98
2026-07-06,DELI,WEST,5342,526,7014.51,658,87,1039.55
2026-07-07,DELI,NORTHEAST,5282,607,8150.5,568,69,900.78
2026-07-07,DELI,SOUTHEAST,4395,481,6649.18,569,70,878.85
2026-07-07,DELI,MIDWEST,3908,417,5450.93,473,60,747.23
2026-07-07,DELI,WEST,4933,553,7246.15,619,73,1014.99
2026-07-08,DELI,NORTHEAST,4695,519,6482.82,560,56,722.15
2026-07-08,DELI,SOUTHEAST,4529,496,6545.47,545,60,813.61
2026-07-08,DELI,MIDWEST,3939,426,5635.7,408,50,635.77
2026-07-08,DELI,WEST,5201,587,8056.66,619,68,843.74
2026-07-09,DELI,NORTHEAST,4828,564,7854.55,606,64,791.66
2026-07-09,DELI,SOUTHEAST,4102,488,6306.26,543,64,860.32
2026-07-09,DELI,MIDWEST,3647,380,5228.5,421,40,513.26
2026-07-09,DELI,WEST,5595,623,8333.54,656,76,980.01
2026-07-10,DELI,NORTHEAST,4699,548,7225.68,624,69,893.14
2026-07-10,DELI,SOUTHEAST,4489,450,6130.65,541,62,797.45
2026-07-10,DELI,MIDWEST,3807,421,5485.44,461,51,673.04
2026-07-10,DELI,WEST,5263,602,8164.65,644,73,909.3
2026-07-11,DELI,NORTHEAST,5187,516,7478.89,611,65,835.93
2026-07-11,DELI,SOUTHEAST,4458,488,6729.67,523,55,666.84
2026-07-11,DELI,MIDWEST,3674,411,5383.94,390,45,619.88
2026-07-11,DELI,WEST,5033,599,7859.94,702,76,954.99
2026-07-12,DELI,NORTHEAST,5065,583,7580.95,542,63,832.45
2026-07-12,DELI,SOUTHEAST,4656,478,6493.32,600,75,938.25
2026-07-12,DELI,MIDWEST,4141,429,5569.95,568,64,843.15
2026-07-12,DELI,WEST,5155,529,7331.8,699,89,1133.79
2026-07-13,DELI,NORTHEAST,5026,569,7805.88,627,72,881.55
2026-07-13,DELI,SOUTHEAST,4632,570,7886.53,579,76,963.92
2026-07-13,DELI,MIDWEST,3709,400,5410.37,504,55,723.59
2026-07-13,DELI,WEST,5407,639,8845.31,671,79,1045.67
2026-07-14,DELI,NORTHEAST,4378,480,6500.3,705,87,1095.05
2026-07-14,DELI,SOUTHEAST,4261,419,5778.34,632,68,824.33
2026-07-14,DELI,MIDWEST,3871,450,5949.73,567,68,886.09
2026-07-14,DELI,WEST,5376,546,7082.32,709,80,1003.13
2026-07-15,DELI,NORTHEAST,4796,513,7197.82,685,74,977.58
2026-07-15,DELI,SOUTHEAST,4495,499,6728.59,518,58,762.68
2026-07-15,DELI,MIDWEST,4169,458,6210.3,503,62,791.16
2026-07-15,DELI,WEST,5239,544,7423.84,555,67,860.24
2026-07-16,DELI,NORTHEAST,4837,540,7075.19,685,78,958.21
2026-07-16,DELI,SOUTHEAST,4522,462,6145.67,545,64,826.87
2026-07-16,DELI,MIDWEST,3777,400,5473.17,422,52,666.22
2026-07-16,DELI,WEST,5101,494,6837.85,702,78,1021.28
2026-07-17,DELI,NORTHEAST,4639,478,6653.51,616,61,731.16
2026-07-17,DELI,SOUTHEAST,4339,444,5957.68,546,56,671.85
2026-07-17,DELI,MIDWEST,4142,475,6354.65,519,53,665.19
2026-07-17,DELI,WEST,5431,615,7995.27,776,80,1028.05
2026-07-18,DELI,NORTHEAST,4479,489,6703.28,691,71,957.79
2026-07-18,DELI,SOUTHEAST,4325,466,6200.29,612,60,809.31
2026-07-18,DELI,MIDWEST,3886,437,5903.23,535,56,697.28
2026-07-18,DELI,WEST,5603,569,7875.22,734,94,1165.42
2026-07-19,DELI,NORTHEAST,4819,547,7520.25,667,81,1075.41
2026-07-19,DELI,SOUTHEAST,4289,433,5532.17,632,74,913.63
2026-07-19,DELI,MIDWEST,3496,399,5527.04,461,49,602.76
2026-07-19,DELI,WEST,5342,604,8150.8,685,72,902.09
2026-07-20,DELI,NORTHEAST,4637,447,6061.79,620,72,977.3
2026-07-20,DELI,SOUTHEAST,4117,459,6278.45,659,73,874.73
2026-07-20,DELI,MIDWEST,3919,429,5686.23,497,58,765.67
2026-07-20,DELI,WEST,5802,633,8333.77,727,89,1185.65
2026-07-21,DELI,NORTHEAST,4541,515,6934.41,585,65,856.02
2026-07-21,DELI,SOUTHEAST,4476,457,6336.64,577,65,903.53
2026-07-21,DELI,MIDWEST,3943,437,5902.94,563,60,769.9
2026-07-21,DELI,WEST,5352,629,8615.97,715,78,1016.62
2026-07-22,DELI,NORTHEAST,4756,529,7285.67,721,77,971.51
2026-07-22,DELI,SOUTHEAST,4565,508,6920.67,538,60,782.3
2026-07-22,DELI,MIDWEST,3651,427,5792.25,563,71,922.43
2026-07-22,DELI,WEST,5568,542,7262.09,734,81,1083.51
2026-07-23,DELI,NORTHEAST,4350,408,5601.54,623,71,911.73
2026-07-23,DELI,SOUTHEAST,4624,484,6347.27,478,49,633.33
2026-07-23,DELI,MIDWEST,3778,449,5750.94,560,64,842.33
2026-07-23,DELI,WEST,5327,609,8149.78,673,78,980.11
2026-07-24,DELI,NORTHEAST,5077,517,6905.51,632,69,858.05
2026-07-24,DELI,SOUTHEAST,3989,452,6319.88,539,57,701.34
2026-07-24,DELI,MIDWEST,4092,416,5732.64,529,57,736.41
2026-07-24,DELI,WEST,5212,585,8092.81,665,72,941.48
2026-07-25,DELI,NORTHEAST,4251,513,7001.72,637,69,831.92
2026-07-25,DELI,SOUTHEAST,4049,447,5967.52,586,62,808.57
2026-07-25,DELI,MIDWEST,3631,374,5139.63,514,58,760.13
2026-07-25,DELI,WEST,5250,564,7255.88,817,81,977.41
2026-07-26,DELI,NORTHEAST,4711,473,6303.46,747,82,1078.24
2026-07-26,DELI,SOUTHEAST,4557,494,6602.72,588,60,693.14
2026-07-26,DELI,MIDWEST,3597,376,5063.48,522,58,689.71
2026-07-26,DELI,WEST,5268,654,8735.86,795,100,1275.91
2026-07-27,DELI,NORTHEAST,4765,499,6511.02,578,76,954.58
2026-07-27,DELI,SOUTHEAST,4457,515,6535.84,618,67,868.35
2026-07-27,DELI,MIDWEST,3988,462,6089.15,539,57,756.04
2026-07-27,DELI,WEST,5088,545,7788.23,827,85,1040.63
2026-07-28,DELI,NORTHEAST,4369,468,6639.73,565,65,882.08
2026-07-28,DELI,SOUTHEAST,4132,418,5561.21,658,77,1014.62
2026-07-28,DELI,MIDWEST,3840,406,5356.83,595,67,861.51
2026-07-28,DELI,WEST,5382,639,8370.53,701,75,1021.01
2026-07-29,DELI,NORTHEAST,5127,580,7526.83,668,72,917.12
2026-07-29,DELI,SOUTHEAST,4408,486,6419.8,529,53,689.61
2026-07-29,DELI,MIDWEST,3767,420,5499.29,585,63,821.99
2026-07-29,DELI,WEST,5657,625,8698.69,608,81,1054.61
2026-07-30,DELI,NORTHEAST,5148,502,6769.99,668,74,983.59
2026-07-30,DELI,SOUTHEAST,4209,524,7345.96,613,71,935.97
2026-07-30,DELI,MIDWEST,3998,412,5343.83,563,57,770.07
2026-07-30,DELI,WEST,5370,566,7837.45,806,89,1072.4
2026-07-31,DELI,NORTHEAST,5045,530,7460.55,644,78,945.72
2026-07-31,DELI,SOUTHEAST,4421,473,6451.78,606,67,902.24
2026-07-31,DELI,MIDWEST,3396,386,5407.4,594,73,961.35
2026-07-31,DELI,WEST,5395,508,6892.65,642,71,937.34
2026-08-01,DELI,NORTHEAST,5112,493,6665.27,680,81,1030.56
2026-08-01,DELI,SOUTHEAST,4193,460,6283.73,504,54,647.55
2026-08-01,DELI,MIDWEST,3992,447,6092.54,513,62,823.81
2026-08-01,DELI,WEST,5656,642,8682.96,724,87,1113.79
2026-08-02,DELI,NORTHEAST,4761,558,7712.79,740,74,962.32
2026-08-02,DELI,SOUTHEAST,4187,441,5640.43,623,73,967.43
2026-08-02,DELI,MIDWEST,4168,463,5914.39,547,62,843.3
2026-08-02,DELI,WEST,5304,583,7568.82,737,105,1319.96
2026-08-03,DELI,NORTHEAST,4825,464,6335.76,581,66,819.08
2026-08-03,DELI,SOUTHEAST,4471,496,6215.33,551,76,976.83
2026-08-03,DELI,MIDWEST,3871,369,5154.07,598,65,807.33
2026-08-03,DELI,WEST,5661,628,8483.58,736,81,1061.86
2026-08-04,DELI,NORTHEAST,5123,559,7546.22,687,72,936.24
2026-08-04,DELI,SOUTHEAST,4477,477,6674.44,638,72,943.16
2026-08-04,DELI,MIDWEST,3726,393,5427.04,541,71,954.23
